"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2029618 - UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO","29","23","24","34","31","28","28","25","22","35","31","35","33","29","33","33","28","20","33","28","20","37","34","34","32","32","16","31","35","10","28","33","3","37","31","2"
"2030934 - UBS CIDADE VARGAS","10","14","15","21","18","15","21","15","17","10","5","7","24","26","14","22","16","19","16","22","16","16","21","13","15","12","12","17","20","23","19","20","16","18","21","15"
"2030969 - AMA UBS INTEGRADA AMERICANOPOLIS","40","27","25","22","30","34","20","35","29","31","24","16","23","21","19","30","37","8","34","22","10","29","27","13","16","25","7","35","23","16","34","29","17","26","30","14"
"2042258 - UBS MOOCA I","12","9","13","0","0","1","14","16","15","28","32","23","44","22","13","48","38","25","36","29","21","26","45","17","22","28","18","15","20","18","23","23","26","42","28","28"
"2042541 - UBS DR JOSE TOLEDO PIZA","16","11","11","28","20","20","30","19","16","3","6","4","4","4","1","20","26","9","40","39","19","35","37","20","39","45","39","47","37","32","54","42","47","42","47","30"
"2042827 - AMA UBS INTEGRADA JARDIM NORDESTE","17","20","19","9","5","11","6","17","11","12","11","7","12","17","28","17","16","10","20","8","10","22","15","18","12","15","8","16","11","5","16","15","13","22","19","10"
"2042932 - AMA UBS INTEGRADA JARDIM GRIMALDI","26","28","41","32","32","30","18","17","28","40","27","26","47","37","32","48","37","34","50","44","31","42","56","42","22","34","21","28","36","28","31","33","46","34","27","43"
"2042959 - UBS JOAQUIM ROSSINI","11","10","9","12","6","15","15","15","9","11","9","9","12","17","11","17","11","9","17","9","16","18","17","10","6","13","7","11","17","20","15","7","16","14","10","16"
"2042967 - UBS J DA SAUDE NEUSA ROSALIA MORALES","38","50","41","38","33","32","31","35","49","29","42","31","39","34","29","36","24","27","40","30","36","42","40","28","20","22","11","40","39","34","21","43","38","35","36","35"
"2042975 - UBS OSWALDO MARASCA JUNIOR","22","25","34","15","20","17","18","19","23","11","15","18","32","17","11","20","19","22","17","15","9","19","20","16","14","11","8","17","18","8","32","24","14","22","17","9"
"2042983 - UBS EDUARDO ROMANO RESCHILIAN","35","37","32","26","24","32","25","30","33","18","12","23","30","30","27","25","20","19","36","21","25","39","35","23","15","16","17","24","36","30","29","30","30","30","23","35"
"2042991 - AMA UBS INTEGRADA DR GERALDO DA SILVA FERREIRA CEO II","18","23","14","21","15","14","23","16","14","22","22","11","21","20","13","21","25","22","14","21","6","28","17","10","6","11","12","13","17","7","24","16","6","17","17","14"
"2043009 - AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA","6","9","7","11","6","10","19","11","12","19","23","11","14","20","13","25","21","23","17","9","13","21","22","19","3","11","3","25","24","8","9","12","20","11","19","8"
"2043017 - UBS MASCARENHAS DE MORAES","27","30","32","15","26","25","25","28","31","32","11","20","32","25","29","35","29","17","23","28","21","26","34","30","21","14","16","22","25","22","22","26","27","26","24","22"
"2045451 - UBS VILA ALPINA DR HERMINIO MOREIRA","27","33","16","23","26","29","12","31","22","27","28","36","21","9","30","29","32","24","32","22","14","23","29","11","12","19","14","21","25","19","25","22","12","21","23","16"
"2046261 - UBS ITAIM PAULISTA JULIO DE GOUVEIA","41","39","11","39","44","32","40","35","42","29","25","20","42","38","32","29","35","21","31","48","30","47","41","37","27","22","28","32","38","22","31","45","28","29","39","38"
"2046962 - UBS CIDADE PEDRO JOSE NUNES","17","22","14","25","19","24","18","20","19","23","19","12","16","14","14","26","23","15","22","12","16","23","25","19","14","16","12","23","15","18","16","19","17","20","17","17"
"2046997 - UBS V STA CATARINA","22","28","33","25","18","23","26","19","23","15","25","5","22","19","24","21","17","22","34","25","15","31","25","11","14","16","10","19","27","11","20","24","12","17","20","5"
"2047004 - UBS AURELIO MELLONE JD S SAVERIO","21","21","26","24","19","31","34","19","18","17","24","16","24","35","16","32","21","22","32","20","20","38","25","27","9","15","18","18","33","18","25","19","26","24","19","33"
"2057131 - UBS CIDADE KEMEL","37","40","54","31","34","24","40","32","47","37","25","14","42","36","29","55","49","31","37","45","24","47","60","42","29","19","37","30","37","33","37","37","36","26","25","47"
"2057271 - UBS J CAMARGO NOVO","44","56","38","60","42","50","55","40","40","38","34","36","38","44","23","70","45","33","49","35","30","53","60","31","38","28","20","41","36","33","36","45","29","34","39","28"
"2057891 - UBS PQ SAO LUCAS","31","35","32","32","30","36","34","36","36","27","40","30","31","33","21","31","22","30","33","26","33","34","35","29","19","27","11","25","28","25","29","31","23","29","24","32"
"2062658 - UBS J MAIA","67","54","29","52","53","49","61","65","55","46","45","36","62","55","77","60","57","56","34","49","55","68","63","47","46","50","42","53","55","57","58","56","46","43","46","51"
"2063670 - UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA","22","22","19","22","14","27","30","23","27","30","20","12","29","27","15","29","36","20","23","21","16","23","32","18","14","25","9","7","15","10","32","20","10","23","8","3"
"2064820 - UBS DR CARLOS OLIVALDO DE SOUZA LOPES MUNIZ","40","58","33","37","34","37","33","20","48","29","46","33","45","31","30","31","38","37","35","36","39","44","31","22","25","22","25","25","51","34","38","36","21","27","25","43"
"2064855 - UBS AGUA FUNDA","22","22","20","18","22","27","22","18","21","22","26","16","16","15","20","31","23","24","20","13","21","21","26","16","16","11","14","22","19","17","20","32","25","22","16","18"
"2065266 - UBS ERMELINO MATARAZZO","31","37","29","25","36","36","32","33","34","24","18","41","22","29","26","46","35","27","33","18","26","37","47","22","34","34","13","34","30","10","42","33","4","36","34","5"
"2065665 - HOSPITAL MATERNIDADE INTERLAGOS","35","39","17","29","26","36","26","17","19","10","6","7","17","8","7","17","11","5","18","15","11","23","22","11","17","12","3","31","17","22","27","34","24","27","24","18"
"2068044 - UBS HORTO FLORESTAL","8","13","14","10","9","18","23","9","11","19","6","3","11","18","9","17","15","8","10","7","13","11","23","17","10","5","4","12","14","15","15","8","11","15","16","12"
"2068079 - UBS CARANDIRU","32","31","27","42","37","24","39","28","28","23","17","9","23","30","21","35","37","25","30","29","19","30","42","11","4","13","2","22","23","22","30","22","16","19","11","17"
"2068109 - UBS VILA LEONOR","21","24","23","18","17","23","23","19","22","13","10","9","22","15","14","23","15","10","18","11","13","18","26","14","14","9","10","20","17","21","27","28","18","8","13","8"
"2068966 - CSI DR VICTOR ARAUJO H MELLO PINHEIROS SAO PAULO","35","36","23","35","46","24","27","29","30","25","36","28","26","17","23","34","25","24","22","11","17","19","17","20","25","24","13","19","14","11","13","14","17","19","17","18"
"2074079 - UBS TEOTONIO VILELA","27","31","27","21","29","28","24","22","25","29","23","23","29","24","25","19","24","23","27","25","5","30","27","35","13","19","16","11","16","13","15","22","17","21","21","27"
"2075016 - UBS V PROGRESSO","15","14","15","20","11","12","18","19","15","12","5","3","18","15","10","18","20","17","29","31","17","35","39","42","16","26","19","36","30","32","26","25","24","19","20","23"
"2075202 - AMA UBS INTEGRADA JARDIM BRASIL","47","40","23","49","35","32","46","40","34","20","30","23","39","58","30","44","33","29","36","25","38","36","48","26","16","27","21","28","30","32","27","40","36","47","38","41"
"2078015 - HC DA FMUSP HOSPITAL DAS CLINICAS SAO PAULO","9","5","5","4","5","8","14","10","9","4","0","2","3","5","3","0","0","0","0","0","0","3","2","0","6","5","4","10","7","9","10","7","6","10","13","3"
"2079070 - UBS VILA CISPER","41","35","35","29","26","23","38","43","34","37","28","21","36","33","30","41","38","32","30","34","11","35","45","14","16","10","5","23","23","14","29","27","19","30","31","30"
"2086743 - UBS J CAICARA","37","35","26","30","17","35","26","28","33","24","26","25","27","29","29","36","26","25","28","22","26","28","41","30","23","23","21","34","23","33","33","23","31","24","34","5"
"2086808 - UBS J STA MARIA","30","24","18","26","15","25","30","31","22","19","23","9","36","26","24","27","26","23","25","29","20","37","28","18","11","19","24","26","26","14","24","26","12","22","28","19"
"2086816 - UBS VERA CRUZ","34","50","52","23","22","41","56","35","48","35","27","19","40","45","27","32","45","32","59","34","42","37","37","27","31","40","20","31","34","37","33","38","44","44","39","24"
"2091321 - CS SES GERALDO DE PAULA SOUZA","27","34","26","27","24","18","11","21","22","17","35","29","19","14","24","22","20","24","11","13","15","10","16","11","12","12","10","13","12","9","11","8","8","26","15","6"
"2091348 - CS ESCOLA SAMUEL B PESSOA","56","49","36","40","29","44","53","55","42","51","32","32","16","21","17","0","0","0","12","3","9","33","17","36","41","29","23","18","27","19","31","37","18","17","22","22"
"2091712 - UBS AE NISA DR WALTER ELIAS","16","24","20","13","18","10","8","16","15","10","8","8","7","9","9","16","10","13","15","6","6","13","22","4","17","23","8","7","16","13","7","14","8","18","8","7"
"2091720 - UBS J FONTALIS","14","17","13","26","23","17","38","28","29","20","18","9","18","12","16","31","31","33","31","36","20","42","35","29","23","39","38","38","42","31","28","29","33","44","27","33"
"2091739 - UBS MORADA DO SOL","1","1","1","11","20","9","14","16","20","12","12","15","14","14","17","20","10","12","13","13","12","17","22","11","12","16","19","14","15","20","18","10","15","15","15","11"
"2091747 - UBS ALPES DO JARAGUA","9","7","9","2","6","12","6","4","4","9","5","6","10","10","14","1","14","5","14","8","8","3","5","5","3","6","7","5","4","6","6","5","2","8","9","10"
"2091798 - AMA UBS INTEGRADA SITIO DA CASA PINTADA","0","0","0","0","0","0","0","0","0","6","1","7","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","1","3","1","15","15","11"
"2751828 - AMA UBS VILA JOANIZA JOAO YUNES","27","23","36","29","22","32","32","31","23","25","25","21","28","33","18","40","26","23","26","33","25","32","40","20","12","16","17","22","25","31","31","21","28","18","19","28"
"2751836 - UBS VILA PARANAGUA","23","22","19","17","16","17","19","23","21","12","13","16","36","17","24","28","15","15","18","27","16","22","34","12","13","17","9","13","22","13","25","28","14","19","10","9"
"2751879 - AMB ESPEC FREGUESIA DO O","11","13","7","11","7","8","30","16","24","21","30","14","17","30","11","29","27","20","18","20","24","21","35","34","13","11","9","23","22","28","19","16","20","14","20","19"
"2751887 - UBS JARDIM CLIPER","38","41","48","35","37","32","58","45","45","51","35","30","35","37","27","57","64","33","42","45","36","37","45","62","18","33","29","45","43","40","55","39","59","42","47","30"
"2751909 - AMB ESPEC DR MILTON ALDRED","32","45","30","35","35","27","41","31","51","26","22","34","26","36","42","34","35","24","26","25","36","28","32","28","28","25","22","40","42","33","30","34","22","27","36","32"
"2751917 - AMB ESPEC MOOCA ITALO DOMINGOS LE VOCCI","32","35","25","45","32","38","29","34","34","19","20","23","28","30","35","26","26","30","18","19","11","16","23","21","21","15","12","13","16","19","13","16","18","17","17","21"
"2751933 - HOSPITAL DIA DA REDE HORA CERTA PENHA MAURICE PATE","33","53","36","28","42","50","44","41","49","46","32","42","48","43","54","39","37","30","47","44","22","32","42","17","29","24","19","36","28","29","30","38","23","33","40","17"
"2751984 - AMB ESPEC TUCURUVI ARMANDO DE AGUIAR PUPO","38","38","30","29","35","34","32","39","33","25","28","28","43","35","34","45","26","23","17","40","24","22","31","19","28","19","15","23","18","22","27","32","17","22","26","15"
"2752115 - SAE DST AIDS CIDADE LIDER II","3","2","5","4","4","3","2","1","3","1","6","3","3","3","2","5","2","1","1","2","2","2","3","2","0","2","1","2","1","3","1","2","2","4","3","1"
"2752123 - SAE DSTAIDS FIDELIS RIBEIRO","3","1","1","2","1","1","3","3","2","4","5","3","3","3","1","1","1","8","1","5","2","1","2","4","1","3","1","1","1","3","1","3","2","2","2","2"
"2752131 - SAE E DSTAIDS IPIRANGA JOSE F ARAUJO","1","0","1","1","0","0","0","1","1","0","0","0","2","0","1","0","1","1","0","0","0","0","1","0","2","0","0","0","0","1","0","2","0","1","0","0"
"2752158 - SAE DSTAIDS SANTANA MARCOS LUTEMBERG","2","1","2","5","2","4","2","2","5","0","3","3","4","0","0","4","1","0","1","0","0","2","6","1","2","3","0","3","0","0","2","1","0","1","3","2"
"2752166 - AMA UBS INTEGRADA AGUA RASA","58","46","46","34","41","22","33","39","39","34","31","16","36","44","22","49","40","22","40","39","21","44","55","26","18","28","18","23","38","30","27","35","48","27","26","38"
"2752174 - UBS BELENZINHO MARCUS WOLOSKER","44","45","31","65","46","43","65","48","56","54","46","36","62","57","44","65","46","50","61","54","44","73","53","51","49","70","29","46","60","14","47","49","19","39","40","30"
"2752182 - UBS BRAS MANOEL SALDIVA NETO","47","34","36","34","33","31","45","47","37","43","41","25","54","38","54","56","40","32","34","42","30","47","57","21","24","32","18","50","41","12","34","35","38","26","39","17"
"2752190 - UBS BURGO PAULISTA","16","17","14","11","15","10","12","16","17","17","12","19","21","21","14","19","16","16","28","21","10","15","20","5","5","21","9","15","12","18","17","13","26","8","16","12"
"2752204 - AMA UBS INTEGRADA CANGAIBA DR CARLOS GENTILE DE MELLO","22","16","23","33","27","28","27","21","22","24","19","27","40","34","37","46","28","26","44","33","24","39","46","41","17","17","17","26","29","28","40","27","38","30","24","26"
"2752212 - UBS DOMINGOS MAZZONETO DE CILO VILA AURORA","30","20","23","20","34","31","36","33","29","24","24","30","41","29","31","31","30","26","29","28","24","29","35","24","28","34","18","34","29","30","21","29","33","29","35","33"
"2752220 - UBS ENGENHEIRO GOULART DR JOSE PIRES","26","22","34","28","22","25","31","24","34","24","22","23","46","30","22","41","30","15","30","41","24","43","44","30","22","15","15","39","40","35","34","41","34","31","40","37"
"2752239 - AMA UBS INTEGRADA J INDEPENDENCIA HERMENEGILDO MORBIM JUNIOR","21","27","32","23","22","27","28","19","23","20","16","28","36","27","14","28","23","25","28","36","14","34","29","11","15","16","13","16","32","10","30","25","19","22","16","19"
"2752247 - AMA UBS INTEGRADA PROF DR HUMBERTO CERRUTI PQ BOTURUSSU","17","23","16","13","12","14","9","7","9","6","6","11","17","22","17","20","10","16","15","20","16","11","14","12","19","23","32","20","23","18","28","22","26","18","18","16"
"2752255 - UBS ITAQUERA","32","31","22","15","18","13","20","21","22","10","12","11","9","16","15","16","14","13","12","13","11","18","17","12","9","12","11","16","11","8","10","11","13","12","9","8"
"2752263 - UBS JARDIM GUAIRACA","18","17","11","30","22","16","23","15","15","32","24","11","24","24","18","33","37","19","23","23","8","31","31","26","13","11","17","22","28","33","22","12","6","3","3","4"
"2752271 - AMA UBS INTEGRADA VL ITAPEMA","17","20","29","23","12","15","21","14","25","16","16","14","22","16","11","22","20","19","19","21","17","18","29","11","25","28","19","13","10","16","21","22","21","28","14","10"
"2752298 - UBS J TIETE II","2","6","4","11","8","4","6","3","4","8","6","11","5","2","5","4","7","5","4","6","5","10","8","6","4","2","1","4","7","1","2","4","3","10","10","6"
"2752301 - UBS JOSE DE BARROS MAGALDI","63","40","43","44","31","20","17","28","13","23","29","29","40","27","37","44","35","18","17","23","9","30","30","26","30","16","22","11","20","14","8","17","18","21","34","26"
"2752328 - UBS PARQUE ARTHUR ALVIM","17","22","9","20","16","18","18","20","26","14","15","11","26","20","13","21","17","17","24","23","15","21","27","22","12","19","9","22","16","21","13","20","14","19","26","9"
"2752336 - UBS DR HUMBERTO PASCALE SANTA CECILIA","63","75","58","72","59","65","65","70","63","80","55","69","61","59","56","57","73","46","60","46","49","50","64","58","34","40","47","35","40","52","56","47","66","46","40","45"
"2752344 - UBS V BERTIOGA DOMINGOS DELASCIO","34","33","30","24","28","31","30","38","33","20","21","15","40","26","32","27","25","19","17","27","18","31","31","24","14","14","18","12","18","16","19","21","17","22","27","20"
"2752352 - AMA UBS INTEGRADA V CARRAO DR ADHEMAR MONTEIRO PACHECO","30","21","21","26","47","28","13","29","16","21","26","27","21","25","27","24","19","12","25","19","12","36","27","17","20","16","10","26","25","22","28","28","23","29","23","30"
"2752360 - UBS V NOVA MANCHESTER DR ARLINDO GENNARI","37","40","31","25","39","41","32","30","38","29","25","25","36","23","37","29","36","33","26","24","16","42","31","26","36","25","30","25","35","25","28","37","25","22","28","32"
"2752379 - AMA UBS INTEGRADA VILA ORATORIO DR TITO PEDRO MASCELLANI","36","47","43","47","46","36","47","46","54","39","46","43","40","48","37","44","42","45","47","30","26","48","50","30","28","32","17","35","47","41","34","29","30","28","42","39"
"2752387 - UBS VILA SANTO ESTEVAO DR WOADY JORGE KALIL","83","85","75","54","80","48","60","85","59","27","41","34","81","54","75","78","59","45","47","62","35","51","58","33","21","22","11","48","43","16","57","56","18","47","56","23"
"2765993 - UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F","51","57","47","42","50","47","27","38","38","43","39","45","46","43","34","50","48","40","26","28","31","23","40","42","34","24","25","13","22","40","21","23","24","28","27","20"
"2766000 - UBS MAR PAULISTA","0","0","0","2","2","3","0","3","0","2","3","6","3","0","2","1","1","0","4","1","2","4","7","4","5","2","0","8","4","1","12","11","2","16","12","3"
"2766019 - UBS PRIMEIRO DE OUTUBRO","29","18","27","28","33","25","37","36","29","37","22","35","29","31","34","31","32","24","43","30","43","37","32","36","17","19","13","22","38","35","30","26","34","26","21","40"
"2774763 - UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO","30","34","15","20","18","16","17","25","30","20","19","14","26","19","16","19","20","25","19","26","12","24","26","11","24","14","8","27","21","11","20","19","7","11","26","21"
"2774771 - UBS CIDADE TIRADENTES LUIS MARANHAO","55","55","61","45","55","35","55","53","54","48","43","58","66","47","48","36","57","41","45","66","43","41","55","57","25","26","44","39","32","35","46","47","43","41","39","30"
"2774798 - UBS JARDIM COPA MATHILDE DE AQUINO DINIZ","20","21","15","12","9","19","19","21","24","15","17","15","23","14","19","24","17","25","13","23","22","28","29","12","22","11","19","17","22","27","19","31","11","17","16","31"
"2774801 - AMA UBS INTEGRADA JARDIM IPANEMA","3","5","2","6","9","3","7","2","3","16","9","8","10","13","7","11","11","9","9","16","9","24","20","26","33","31","33","42","61","29","38","48","31","37","32","31"
"2774828 - AMA UBS INTEGRADA JARDIM TRES MARIAS DR MAURICIO ZAMIJOVSKY","21","15","15","19","33","24","25","25","21","23","13","22","19","20","22","26","20","24","19","24","7","28","32","14","6","15","5","14","22","13","26","12","11","18","15","3"
"2786648 - SAE LAPA PAULO CESAR BONFIM","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","2","1","0","1","1","1","0","1","1","0","1","0","1","0","2"
"2786656 - SAE DST AIDS SANTO AMARO DRA DENIZE DORNELAS DE OLIVEIRA","2","1","1","2","2","0","3","1","0","0","1","2","0","2","0","2","0","2","0","0","0","1","0","0","1","0","1","3","0","2","0","0","1","1","4","0"
"2786699 - SAE DSTAIDS BUTANTA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2786702 - SAE DSTAIDS CAMPOS ELISEOS","2","3","3","1","0","3","2","4","5","1","3","3","1","7","2","2","2","2","1","0","2","2","1","7","2","0","1","0","4","2","3","2","4","2","1","0"
"2786710 - UBS D ADELAIDE LOPES","24","32","21","30","20","22","44","17","28","13","16","11","24","26","23","21","29","29","19","27","23","21","37","31","16","9","13","23","27","31","20","31","20","17","23","32"
"2786729 - UBS ANTONIO ESTEVAO DE CARVALHO","27","17","16","20","21","15","21","16","10","15","24","19","27","27","24","16","18","25","26","22","10","15","18","5","13","14","2","17","16","15","9","23","26","11","15","18"
"2786737 - UBS ALTO DA RIVIERA","23","23","24","19","20","22","26","29","29","17","18","22","23","22","14","18","13","17","25","13","20","15","20","9","10","12","6","23","17","26","29","15","23","23","23","19"
"2786745 - UBS ALTO DO UMUARAMA","39","35","49","29","19","28","36","34","25","21","26","14","39","40","30","35","34","28","16","28","20","37","34","21","33","15","15","22","34","4","27","32","6","31","28","9"
"2786753 - UBS DR ANTONIO PIRES FERREIRA VILLALOBO","16","21","11","9","12","12","17","16","18","6","11","11","21","21","13","29","17","10","24","11","12","19","32","9","20","19","3","23","16","6","26","20","14","18","26","11"
"2786761 - UBS AUGUSTO LEOPOLDO AYROSA GALVAO","32","26","25","32","27","22","22","30","31","28","26","24","23","25","29","33","28","23","19","30","27","36","27","26","22","18","13","29","31","18","29","29","25","31","31","21"
"2786788 - UBS BARRO BRANCO","22","28","43","25","29","24","28","24","24","21","21","20","22","25","29","22","25","22","19","17","26","20","21","26","14","9","8","19","17","25","19","19","19","22","16","16"
"2786796 - CENTRO REF HOMEOPATIA MED TRADIC PRAT INTEGR BOSQUE DA SAUDE","36","57","44","51","39","34","32","32","31","36","13","16","47","25","46","41","45","28","28","30","21","21","41","30","31","13","15","28","25","39","37","33","16","37","48","31"
"2786818 - UBS BRASILANDIA","26","21","14","18","21","26","17","18","27","25","23","15","19","19","12","17","23","23","17","20","16","32","20","11","13","16","7","7","22","7","29","22","17","18","13","19"
"2786826 - UBS BUTANTA","11","7","11","2","10","5","10","9","6","14","2","6","5","15","9","26","30","15","23","18","15","17","18","15","10","16","17","13","9","13","10","12","14","7","12","12"
"2786834 - UBS CAMBUCI","59","45","54","62","65","56","68","62","46","50","47","57","56","54","57","58","55","58","48","48","44","49","57","52","50","41","32","54","40","56","35","46","58","54","55","53"
"2786842 - UBS CAMPO LIMPO","33","48","21","32","37","28","39","33","54","41","29","41","39","27","22","42","46","30","33","35","22","38","45","32","31","25","27","36","33","32","35","36","26","40","34","34"
"2786869 - UBS CASA VERDE ALTA","18","15","18","14","10","5","18","16","19","18","12","17","25","28","19","28","29","18","27","26","31","27","34","30","18","24","25","24","22","32","24","16","21","19","19","21"
"2786877 - UBS CAXINGUI NANCI ABRANCHES","26","27","13","28","20","22","24","28","21","24","24","22","23","24","13","27","26","28","18","19","22","28","23","18","22","36","24","12","24","21","20","20","25","17","17","25"
"2786885 - UBS CHACARA INGLESA","13","26","18","15","21","16","23","13","16","20","15","8","21","24","14","19","21","9","17","17","4","26","14","1","7","13","1","17","17","6","20","19","6","12","12","1"
"2786893 - UBS CIDADE JULIA","43","26","8","28","16","17","46","47","35","37","32","10","32","42","30","44","38","38","31","35","31","26","30","32","25","28","28","18","19","19","21","22","35","25","21","27"
"2786907 - UBS CIDADE LIDER","31","62","33","25","31","19","47","33","57","29","29","32","33","33","22","45","34","34","45","34","24","37","42","8","39","38","11","45","40","13","26","40","35","17","33","17"
"2786915 - UBS CIDADE NOVA SAO MIGUEL","17","18","24","13","15","26","23","18","13","22","10","10","18","24","16","26","22","13","14","20","23","26","25","8","15","10","6","19","23","6","20","22","10","19","21","12"
"2786923 - UBS CIDADE PATRIARCA DR HERMENEGILDO MORBIN JUNIOR","18","23","21","14","19","24","28","20","18","23","8","18","33","21","16","24","25","14","23","33","18","19","27","31","9","13","16","22","15","28","19","14","23","9","18","12"
"2786931 - UBS JD DA CONQUISTA I","24","25","35","27","21","17","43","25","27","22","19","24","18","36","16","32","39","39","32","20","28","38","35","13","14","17","9","22","29","17","21","24","13","16","22","4"
"2786958 - UBS COSTA MELO","23","21","20","13","11","19","19","19","24","16","16","11","14","16","15","17","25","12","22","17","15","22","23","13","11","13","8","15","20","23","19","19","17","14","17","24"
