"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2027275 - UBS V ALBERTINA DR OSVALDO MARCAL","12","16","15","20","31","18","16","12","20","25","24","20","22","22","17","27","19","28","29","25","30","28","34","27","17","27","18","24","28","30","16","22","27","17","15","20"
"2027305 - UBS PROFETA JEREMIAS","20","11","14","16","10","10","17","16","8","23","20","11","16","19","16","23","20","15","14","18","15","14","26","22","9","15","16","19","6","22","10","12","12","11","14","4"
"2027321 - UBS RECANTO CAMPO BELO","35","38","34","26","23","25","38","40","34","30","34","34","23","38","43","32","28","37","29","25","38","28","34","30","21","25","16","33","28","28","26","25","32","28","25","24"
"2027380 - UBS MENINOPOLIS MARIO FRANCISCO NAPOLITANO","4","2","5","5","6","8","7","8","7","6","4","6","11","6","10","5","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2027461 - UBS PQ DA LAPA","10","7","8","0","0","0","14","4","8","30","19","27","38","25","24","36","23","20","35","34","23","34","34","39","28","34","25","25","41","36","36","26","30","26","17","30"
"2027526 - UBS JARDIM NELIA","50","63","56","58","48","49","64","61","54","56","63","47","56","76","67","59","54","52","69","60","70","68","55","41","42","61","44","79","67","54","64","38","57","41","62","42"
"2027631 - UBS JOAQUIM ANTONIO EIRADO","24","25","37","29","24","27","18","17","9","30","28","37","22","24","19","34","26","34","28","34","26","30","36","32","24","20","15","22","24","39","34","24","19","26","19","21"
"2027666 - UBS CHORA MENINO","17","13","16","17","23","25","11","9","10","29","26","27","24","29","25","29","34","22","30","22","24","38","32","38","30","37","22","37","41","32","22","34","36","19","31","26"
"2027674 - UBS V NIVI","21","18","13","25","23","14","19","17","15","21","30","20","19","19","20","13","15","22","26","23","24","25","19","25","22","26","16","14","24","15","15","23","21","14","9","19"
"2027682 - UBS CASA VERDE","17","13","16","15","10","13","17","15","14","12","15","14","16","13","7","18","9","14","17","19","18","10","21","17","15","18","18","14","10","18","18","7","20","8","12","8"
"2027690 - UBS DONA MARIQUINHA SCIASCIA","21","31","31","26","23","16","20","22","34","21","30","24","20","25","20","25","21","27","24","23","27","23","25","22","14","19","15","37","26","27","19","21","22","15","24","18"
"2027720 - UBS V MARIA LUIZ PAULO GNECCO","28","18","28","20","21","19","24","34","18","32","21","18","29","20","33","31","19","22","19","34","38","27","33","28","13","18","30","21","26","30","31","16","21","18","10","16"
"2028182 - CENTRO ASSISTENCIAL CRUZ DE MALTA","0","1","0","1","0","0","5","0","1","0","0","0","1","4","0","2","1","0","3","0","3","4","2","1","0","2","2","4","5","3","2","0","1","1","0","0"
"2028840 - INSTITUTO DE INFECTOLOGIA EMILIO RIBAS SAO PAULO","2","2","2","2","1","1","3","2","3","3","1","1","5","5","2","3","5","5","4","4","3","12","3","5","27","1","5","10","3","5","0","4","4","10","4","0"
"2029618 - UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO","31","33","32","36","32","36","36","35","32","26","37","38","36","36","36","36","36","33","47","38","31","46","31","40","33","39","39","34","53","41","28","33","43","31","29","35"
"2030934 - UBS CIDADE VARGAS","19","29","19","11","11","15","16","12","18","19","10","19","19","16","17","20","20","13","24","25","19","12","28","20","15","17","25","20","15","20","16","16","21","22","18","12"
"2030969 - AMA UBS INTEGRADA AMERICANOPOLIS","39","31","41","27","22","13","32","30","24","25","28","26","31","37","38","22","20","28","31","25","31","45","21","27","27","26","20","30","52","24","29","36","30","20","29","27"
"2042258 - UBS MOOCA I","17","20","14","19","13","22","11","19","16","26","20","16","25","20","25","32","19","11","30","20","19","24","34","27","24","20","17","28","23","34","30","28","28","19","23","19"
"2042541 - UBS DR JOSE TOLEDO PIZA","43","50","47","30","44","42","48","34","44","48","45","45","42","34","26","48","31","38","63","58","43","51","50","46","61","43","32","44","46","44","36","62","37","36","42","46"
"2042827 - AMA UBS INTEGRADA JARDIM NORDESTE","21","15","23","15","21","13","14","18","15","17","12","14","25","16","19","24","13","14","22","28","16","26","27","20","21","16","20","20","28","29","15","16","21","13","16","20"
"2042932 - AMA UBS INTEGRADA JARDIM GRIMALDI","32","35","35","24","34","30","34","29","30","35","28","27","30","31","32","42","37","29","28","31","38","46","38","36","32","27","24","44","48","46","29","43","35","30","35","39"
"2042959 - UBS JOAQUIM ROSSINI","4","9","15","8","14","12","5","9","8","8","7","12","11","7","12","10","8","4","9","17","6","8","11","11","8","10","13","10","11","10","8","7","15","8","8","9"
"2042967 - UBS J DA SAUDE NEUSA ROSALIA MORALES","33","41","27","22","31","30","27","21","19","38","26","26","21","35","28","38","35","30","32","15","38","23","38","37","25","19","16","29","35","36","24","20","24","21","25","25"
"2042975 - UBS OSWALDO MARASCA JUNIOR","24","30","28","19","14","15","17","13","27","23","18","20","17","15","18","12","21","15","24","20","15","25","20","22","9","14","10","19","23","18","15","14","11","19","14","15"
"2042983 - UBS EDUARDO ROMANO RESCHILIAN","30","29","34","24","17","17","37","19","25","23","29","23","40","33","21","31","31","23","30","38","33","33","33","32","20","16","25","30","42","39","28","25","17","24","26","30"
"2042991 - AMA UBS INTEGRADA DR GERALDO DA SILVA FERREIRA CEO II","9","6","4","23","13","18","15","8","10","19","21","14","15","17","8","15","19","19","15","12","23","19","23","19","11","18","12","22","18","21","16","14","23","9","27","22"
"2043009 - AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA","24","15","20","18","11","13","22","21","14","20","20","12","21","21","21","21","21","15","19","24","32","11","17","21","18","17","16","17","18","15","13","20","24","15","21","19"
"2043017 - UBS MASCARENHAS DE MORAES","25","24","30","25","19","24","21","25","25","21","27","17","29","22","25","22","23","23","30","18","26","14","32","18","21","17","12","27","18","33","20","21","18","22","25","17"
"2045451 - UBS VILA ALPINA DR HERMINIO MOREIRA","18","29","33","26","21","21","29","15","32","24","33","23","26","38","21","22","31","34","26","30","43","40","21","34","28","28","15","29","38","24","24","23","29","17","23","29"
"2046261 - UBS ITAIM PAULISTA JULIO DE GOUVEIA","28","21","27","35","28","33","51","30","41","32","41","32","27","42","24","37","37","40","34","24","36","41","42","41","27","38","19","27","28","35","37","29","24","17","27","22"
"2046962 - UBS CIDADE PEDRO JOSE NUNES","21","23","18","17","22","15","27","18","19","23","17","23","15","26","22","20","24","18","22","15","32","21","20","30","13","24","20","12","22","17","23","12","22","15","8","20"
"2046997 - UBS V STA CATARINA","24","18","20","17","18","14","16","26","12","18","15","18","17","21","31","18","20","19","34","23","24","36","25","26","17","26","22","14","36","18","14","20","22","22","16","24"
"2047004 - UBS AURELIO MELLONE JD S SAVERIO","21","23","34","25","24","19","25","25","25","17","30","20","26","24","20","25","20","30","24","29","26","28","25","23","37","18","18","27","30","23","24","33","20","15","21","19"
"2057131 - UBS CIDADE KEMEL","32","37","45","46","33","28","56","38","53","60","47","44","35","50","40","32","48","37","16","30","44","43","40","39","34","37","39","42","41","34","32","33","42","26","34","34"
"2057271 - UBS J CAMARGO NOVO","47","57","55","29","52","44","48","32","31","42","32","48","42","42","38","57","37","44","56","47","36","48","36","33","30","43","40","39","42","34","31","41","45","28","33","35"
"2057891 - UBS PQ SAO LUCAS","31","33","49","32","23","27","22","28","39","20","21","20","27","28","30","32","30","26","30","22","34","22","25","26","23","28","23","29","29","24","26","26","34","22","23","20"
"2058502 - HOSP DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","5","10","13","12","5","2","6","10","6","8","4","8","3","3","6"
"2062658 - UBS J MAIA","87","57","73","49","49","48","63","60","51","59","54","46","63","53","63","44","51","44","45","51","59","47","56","62","41","52","48","49","40","47","51","44","39","32","38","41"
"2063670 - UBS VILA SABRINA DR CARLOS AUGUSTO AUTRAN PEDERNEIRAS LIMA","36","36","30","17","15","21","34","27","33","22","35","23","21","33","27","19","18","29","26","19","38","15","21","27","23","25","14","19","20","29","18","30","24","22","15","16"
"2064820 - UBS DR CARLOS OLIVALDO DE SOUZA LOPES MUNIZ","23","24","26","31","23","33","48","22","29","31","32","29","34","40","31","42","30","26","40","43","34","29","42","32","33","27","26","50","40","50","32","26","33","33","34","32"
"2064855 - UBS AGUA FUNDA","20","22","18","18","17","25","24","18","26","23","22","16","21","22","20","24","25","21","24","16","23","19","22","24","18","17","14","24","25","25","17","15","22","19","20","18"
"2065266 - UBS ERMELINO MATARAZZO","23","29","39","27","23","19","25","16","22","30","22","23","19","29","18","24","33","17","33","21","30","34","22","34","23","24","21","24","41","21","27","25","32","28","18","34"
"2068044 - UBS HORTO FLORESTAL","11","19","18","13","9","8","7","5","11","13","8","11","17","11","11","14","11","11","16","18","15","17","17","13","11","14","11","16","12","16","22","14","13","9","13","15"
"2068079 - UBS CARANDIRU","21","22","18","21","19","17","29","22","22","19","19","14","30","30","14","35","22","22","17","32","19","16","38","26","6","20","26","23","19","38","24","8","22","21","22","8"
"2068109 - UBS VILA LEONOR","19","16","15","15","21","16","22","28","20","13","20","24","28","25","34","28","12","16","25","24","29","16","32","15","11","17","18","19","17","27","12","12","28","10","18","15"
"2068966 - CSI DR VICTOR ARAUJO H MELLO PINHEIROS SAO PAULO","7","6","6","10","12","20","8","11","20","17","15","16","20","9","12","26","18","16","17","18","10","15","27","16","18","16","17","18","17","18","17","14","22","19","12","12"
"2074079 - UBS TEOTONIO VILELA","19","29","23","22","16","20","21","15","22","26","29","28","23","24","21","28","21","24","27","26","25","19","30","25","11","23","26","19","22","29","20","17","29","17","15","12"
"2075016 - UBS V PROGRESSO","32","39","47","33","38","14","25","34","30","25","34","26","35","29","26","29","20","20","40","45","41","25","35","30","46","30","31","25","31","28","35","26","35","13","18","17"
"2075202 - AMA UBS INTEGRADA JARDIM BRASIL","45","41","47","48","34","31","45","33","28","54","46","32","46","40","33","43","60","46","41","45","45","58","49","51","45","44","49","52","48","48","46","48","34","27","35","39"
"2077388 - HOSPITAL AMPARO MATERNAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2077701 - HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","1","1","0"
"2078015 - HC DA FMUSP HOSPITAL DAS CLINICAS SAO PAULO","12","13","9","8","13","1","9","7","9","7","3","6","4","6","7","4","1","1","1","1","4","4","4","3","6","8","5","10","7","5","7","7","7","4","4","6"
"2079070 - UBS VILA CISPER","28","40","49","26","40","33","47","21","30","51","25","48","37","46","18","50","44","30","47","40","39","39","51","55","28","35","38","32","36","44","37","31","41","23","28","32"
"2086743 - UBS J CAICARA","34","38","28","28","29","29","30","28","40","34","25","28","28","27","27","23","39","17","28","20","34","24","30","51","19","32","18","24","20","27","29","21","35","24","18","16"
"2086808 - UBS J STA MARIA","19","22","12","16","32","22","28","21","35","29","23","23","19","28","32","28","27","18","24","17","25","27","29","29","23","24","21","18","32","28","18","26","26","25","15","20"
"2086816 - UBS VERA CRUZ","36","30","26","43","17","33","44","50","39","37","36","20","42","48","51","34","40","28","39","48","42","48","32","43","33","33","31","43","49","44","34","40","41","25","29","34"
"2091313 - HOSPITAL REGIONAL SUL SAO PAULO","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2091321 - CS SES GERALDO DE PAULA SOUZA","7","16","8","13","11","16","9","9","17","18","15","13","17","11","11","11","19","14","23","14","12","16","16","23","14","13","7","16","16","9","12","8","17","16","7","15"
"2091348 - CS ESCOLA SAMUEL B PESSOA","11","21","19","29","16","19","28","28","19","36","27","19","36","26","23","21","33","17","29","34","28","26","29","35","28","24","20","23","34","23","20","25","23","18","20","24"
"2091542 - AME MARIA ZELIA AMB MED ESPECIALIDADES MARIA ZELIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","1","1","2","0","0","1"
"2091712 - UBS AE NISA DR WALTER ELIAS","16","15","9","15","10","18","4","12","12","12","7","15","11","12","11","12","12","12","12","10","10","14","16","13","14","10","12","14","12","14","11","9","8","8","11","12"
"2091720 - UBS J FONTALIS","41","37","39","34","30","31","50","50","30","40","30","31","47","59","47","39","43","33","50","50","52","46","47","67","38","38","43","51","55","45","36","44","49","37","30","36"
"2091739 - UBS MORADA DO SOL","8","19","12","17","15","14","12","13","18","16","16","14","12","14","15","14","20","19","15","10","19","16","11","17","19","19","9","20","17","17","16","18","16","15","21","10"
"2091747 - UBS ALPES DO JARAGUA","14","11","11","9","13","6","14","10","6","13","8","9","8","10","12","10","13","6","9","14","13","9","15","16","8","9","11","12","12","14","9","14","11","9","12","12"
"2091798 - AMA UBS INTEGRADA SITIO DA CASA PINTADA","42","37","41","32","23","35","34","35","32","29","28","24","32","36","25","30","21","33","29","37","46","28","28","34","29","19","27","23","23","23","33","26","24","26","26","29"
"2751828 - AMA UBS VILA JOANIZA JOAO YUNES","28","39","36","19","29","28","23","28","28","29","23","26","27","30","30","27","28","27","20","25","26","23","28","28","16","23","20","31","22","33","24","21","28","20","23","18"
"2751836 - UBS VILA PARANAGUA","12","13","16","21","15","14","27","19","19","21","18","20","25","27","19","23","18","18","28","23","25","19","27","16","14","25","21","24","23","31","26","16","26","20","15","19"
"2751879 - AMB ESPEC FREGUESIA DO O","22","24","27","16","17","25","11","15","16","22","24","19","19","13","19","23","15","17","26","17","16","9","21","24","28","18","14","18","23","23","23","22","20","14","19","15"
"2751887 - UBS JARDIM CLIPER","42","59","62","30","33","39","41","42","54","59","36","37","60","45","43","53","54","48","54","71","44","55","52","55","56","46","45","55","56","53","43","47","45","35","40","48"
"2751909 - AMB ESPEC DR MILTON ALDRED","31","32","35","11","27","25","33","32","28","25","22","21","20","33","29","31","30","27","37","37","30","27","39","44","33","35","36","38","42","41","28","34","43","23","29","34"
"2751917 - AMB ESPEC MOOCA ITALO DOMINGOS LE VOCCI","26","24","35","16","24","17","18","23","27","17","13","15","23","18","25","12","14","18","30","17","19","18","23","15","15","24","16","31","16","25","14","17","23","9","18","15"
"2751933 - HOSPITAL DIA DA REDE HORA CERTA PENHA MAURICE PATE","26","15","20","18","30","24","36","21","20","34","19","30","38","32","30","24","34","19","44","50","32","30","30","38","26","32","37","28","35","36","24","29","42","32","27","23"
"2751984 - AMB ESPEC TUCURUVI ARMANDO DE AGUIAR PUPO","26","30","35","16","24","21","26","21","15","24","22","25","29","27","28","24","29","21","28","31","29","21","23","28","20","19","27","25","26","29","16","24","25","15","22","21"
"2752115 - SAE DST AIDS CIDADE LIDER II","1","3","2","0","2","1","3","1","1","0","0","0","3","1","2","0","1","1","2","2","3","3","1","0","2","0","1","2","1","0","3","1","3","2","5","0"
"2752123 - SAE DSTAIDS FIDELIS RIBEIRO","2","3","2","2","4","3","10","1","5","2","4","1","5","4","3","4","5","2","3","6","5","6","3","7","1","3","1","4","2","4","0","1","4","3","5","3"
"2752131 - SAE E DSTAIDS IPIRANGA JOSE F ARAUJO","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","3","1","0","1","0","0","3","3","1"
"2752158 - SAE DSTAIDS SANTANA MARCOS LUTEMBERG","3","1","2","1","3","4","5","5","6","0","2","3","4","4","1","4","2","3","1","4","3","2","6","2","0","0","1","3","1","1","3","0","0","5","2","2"
"2752166 - AMA UBS INTEGRADA AGUA RASA","25","19","35","45","26","25","21","25","29","44","39","27","27","24","22","38","39","33","33","29","34","33","31","43","28","28","41","25","48","39","28","40","34","23","12","28"
"2752174 - UBS BELENZINHO MARCUS WOLOSKER","58","61","65","59","57","46","52","49","52","62","60","71","58","51","56","60","51","52","51","56","51","58","69","49","50","52","57","76","56","56","61","45","50","52","53","41"
"2752182 - UBS BRAS MANOEL SALDIVA NETO","49","37","61","35","33","28","52","37","40","39","33","26","54","41","40","48","46","36","42","38","43","41","62","52","34","27","31","45","46","53","38","42","29","42","29","37"
"2752190 - UBS BURGO PAULISTA","19","28","20","17","15","18","15","16","17","16","17","16","25","20","20","20","19","16","26","27","15","20","23","19","21","25","14","17","25","22","20","20","25","14","16","24"
"2752204 - AMA UBS INTEGRADA CANGAIBA DR CARLOS GENTILE DE MELLO","29","25","29","33","28","37","32","38","34","42","27","24","30","39","41","33","37","30","47","31","29","38","39","37","18","34","28","55","32","40","36","16","41","34","33","37"
"2752212 - UBS DOMINGOS MAZZONETO DE CILO VILA AURORA","34","26","33","33","31","24","33","33","23","23","31","29","47","27","33","31","21","32","23","44","32","28","35","24","16","23","35","39","27","40","29","20","29","25","27","11"
"2752220 - UBS ENGENHEIRO GOULART DR JOSE PIRES","51","53","48","45","36","40","42","42","40","45","37","43","41","47","35","35","34","35","40","40","53","39","39","40","30","36","38","36","43","37","32","30","30","33","27","44"
"2752239 - AMA UBS INTEGRADA J INDEPENDENCIA HERMENEGILDO MORBIM JUNIOR","24","33","28","23","22","26","34","30","33","22","13","14","15","24","29","23","24","21","26","23","27","31","20","23","24","26","23","16","34","26","22","20","33","20","20","28"
"2752247 - AMA UBS INTEGRADA PROF DR HUMBERTO CERRUTI PQ BOTURUSSU","26","19","21","21","21","17","26","25","37","33","21","27","34","28","25","28","35","21","35","27","32","25","33","34","18","31","37","33","30","28","21","17","33","17","27","30"
"2752255 - UBS ITAQUERA","10","5","5","17","13","13","12","10","9","7","18","16","17","14","12","17","8","10","14","14","16","22","9","9","21","12","12","14","19","15","16","14","9","9","12","9"
"2752263 - UBS JARDIM GUAIRACA","19","38","26","21","17","20","21","26","31","34","22","25","22","23","27","20","23","24","26","25","23","23","19","20","17","22","15","13","23","22","20","16","27","20","18","22"
"2752271 - AMA UBS INTEGRADA VL ITAPEMA","20","20","21","11","16","7","25","20","16","18","21","18","20","27","21","22","17","18","22","23","28","30","23","18","15","17","16","27","18","23","16","27","24","19","22","16"
"2752298 - UBS J TIETE II","10","7","8","9","15","12","3","8","10","1","6","7","3","3","10","1","1","4","7","2","1","8","6","6","1","7","2","8","9","8","10","9","3","5","9","7"
"2752301 - UBS JOSE DE BARROS MAGALDI","8","14","10","7","13","8","9","10","12","5","7","6","11","11","10","9","6","8","15","10","15","7","10","6","4","12","9","12","11","11","13","8","7","5","7","8"
"2752328 - UBS PARQUE ARTHUR ALVIM","12","18","27","15","11","17","16","22","23","21","15","19","37","15","20","22","22","18","24","25","17","21","33","18","16","23","26","23","26","25","16","21","24","20","21","22"
"2752336 - UBS DR HUMBERTO PASCALE SANTA CECILIA","37","54","40","34","43","37","41","30","52","56","43","52","58","44","37","42","54","38","36","59","49","45","44","58","43","33","36","66","50","43","37","37","39","30","41","38"
"2752344 - UBS V BERTIOGA DOMINGOS DELASCIO","21","28","38","20","18","9","23","21","19","35","20","25","23","28","23","16","33","15","25","22","21","24","30","30","12","19","20","18","16","19","20","9","13","15","22","19"
"2752352 - AMA UBS INTEGRADA V CARRAO DR ADHEMAR MONTEIRO PACHECO","42","37","34","29","25","22","25","20","32","15","30","25","24","27","21","17","12","23","38","23","31","22","33","22","21","34","22","40","27","21","34","24","34","17","26","26"
"2752360 - UBS V NOVA MANCHESTER DR ARLINDO GENNARI","9","10","17","21","28","18","24","18","23","36","25","25","35","25","22","31","32","24","39","30","25","25","32","33","33","25","21","34","20","32","25","32","18","30","21","25"
"2752379 - AMA UBS INTEGRADA VILA ORATORIO DR TITO PEDRO MASCELLANI","46","52","61","29","32","32","44","35","49","45","41","27","47","42","41","36","44","31","35","43","45","42","26","42","36","41","41","42","35","27","40","26","44","39","32","29"
"2752387 - UBS VILA SANTO ESTEVAO DR WOADY JORGE KALIL","58","72","50","33","43","43","47","45","47","66","46","54","50","48","50","56","64","48","73","46","55","56","48","60","51","49","53","60","63","39","49","45","49","47","55","50"
"2765993 - UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F","10","24","26","14","15","17","26","9","21","26","15","27","13","25","12","24","19","11","28","23","30","21","25","21","7","12","13","22","24","22","21","16","23","21","22","15"
"2766000 - UBS MAR PAULISTA","17","14","17","12","12","11","12","20","14","9","13","15","13","13","13","9","9","12","13","11","14","13","17","6","11","14","10","11","11","18","11","12","11","11","6","14"
"2766019 - UBS PRIMEIRO DE OUTUBRO","39","35","39","38","33","27","33","35","34","28","40","33","37","36","38","27","30","37","39","36","34","33","33","31","31","30","26","34","27","34","32","37","33","27","30","25"
"2774755 - SAE DSTAIDS HERBERT DE SOUZA BETINHO","0","0","0","0","1","0","2","3","1","1","1","1","4","1","1","0","0","0","1","2","1","1","2","2","1","0","1","0","1","1","1","1","0","0","0","0"
"2774763 - UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO","23","28","25","15","20","18","27","22","32","22","19","33","13","14","12","17","16","20","21","17","18","25","35","18","11","20","15","25","21","24","17","15","16","14","19","14"
"2774771 - UBS CIDADE TIRADENTES LUIS MARANHAO","59","69","51","43","35","33","48","52","60","51","41","38","42","43","56","42","48","51","54","43","45","52","51","49","41","49","47","48","41","47","29","30","39","20","29","23"
"2774798 - UBS JARDIM COPA MATHILDE DE AQUINO DINIZ","14","27","19","19","11","11","22","12","27","20","15","13","23","20","12","18","24","17","14","28","22","14","21","27","14","11","23","15","18","19","12","13","12","12","19","13"
"2774801 - AMA UBS INTEGRADA JARDIM IPANEMA","26","40","42","45","38","37","61","40","39","40","34","35","59","60","40","29","46","37","33","42","32","34","31","41","35","35","38","51","54","54","43","28","23","26","37","33"
"2774828 - AMA UBS INTEGRADA JARDIM TRES MARIAS DR MAURICIO ZAMIJOVSKY","18","27","23","13","17","16","14","18","22","24","14","14","11","11","14","24","18","10","18","15","28","19","24","18","9","18","17","23","26","27","19","13","21","18","26","26"
"2786648 - SAE LAPA PAULO CESAR BONFIM","0","0","2","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"2786656 - SAE DST AIDS SANTO AMARO DRA DENIZE DORNELAS DE OLIVEIRA","0","0","1","1","0","0","1","0","1","0","1","0","2","1","1","0","2","0","2","2","1","1","0","1","1","1","1","0","1","1","1","0","0","1","0","1"
"2786699 - SAE DSTAIDS BUTANTA","0","0","0","2","1","1","1","0","0","0","2","0","0","2","0","0","1","1","0","1","1","1","0","2","2","0","0","0","1","0","1","1","1","0","0","0"
"2786702 - SAE DSTAIDS CAMPOS ELISEOS","1","2","3","1","1","0","2","2","2","1","1","2","1","1","2","0","1","3","2","0","2","2","3","3","0","2","0","0","1","1","1","1","1","3","1","2"
"2786710 - UBS D ADELAIDE LOPES","19","23","30","19","25","19","19","19","24","20","25","21","34","20","14","30","23","30","25","39","27","35","28","26","18","27","23","24","33","34","24","19","32","14","17","33"
"2786729 - UBS ANTONIO ESTEVAO DE CARVALHO","21","20","20","20","13","13","27","17","22","19","24","17","26","20","8","15","24","22","17","27","23","17","25","28","19","16","21","20","15","24","13","20","21","9","21","10"
"2786737 - UBS ALTO DA RIVIERA","27","23","21","20","22","17","24","22","16","25","16","27","17","23","25","14","23","19","21","12","22","23","16","28","12","15","10","21","24","14","16","10","20","18","16","20"
"2786745 - UBS ALTO DO UMUARAMA","20","23","31","24","13","22","36","18","23","24","24","22","28","30","19","35","35","19","23","19","34","25","37","33","19","23","19","25","20","35","33","27","30","27","25","18"
"2786753 - UBS DR ANTONIO PIRES FERREIRA VILLALOBO","24","18","26","10","12","15","11","22","24","19","10","6","27","9","22","22","25","14","13","18","10","7","19","24","10","11","17","15","12","22","17","16","14","9","11","5"
"2786761 - UBS AUGUSTO LEOPOLDO AYROSA GALVAO","25","27","31","25","29","12","32","17","21","27","26","35","26","32","21","35","21","23","33","32","32","27","36","33","19","26","22","26","28","23","27","24","43","14","15","30"
"2786788 - UBS BARRO BRANCO","20","27","37","21","19","18","22","16","24","31","19","24","21","24","24","15","24","15","18","23","18","19","20","27","17","15","24","25","20","16","20","12","19","13","23","17"
"2786796 - CENTRO REF HOMEOPATIA MED TRADIC PRAT INTEGR BOSQUE DA SAUDE","41","49","44","54","30","40","50","40","43","37","51","27","38","37","44","36","41","35","38","33","39","46","41","47","31","38","39","36","40","33","21","33","34","27","31","32"
"2786818 - UBS BRASILANDIA","22","25","24","15","14","19","17","19","22","22","21","19","22","17","16","18","28","25","22","20","18","16","24","32","18","17","17","29","19","22","21","22","22","19","23","19"
"2786826 - UBS BUTANTA","22","27","22","9","15","18","16","13","8","13","9","17","18","19","13","22","18","18","17","16","20","15","20","16","13","12","16","13","11","14","10","15","10","10","11","11"
"2786834 - UBS CAMBUCI","53","54","48","50","51","37","48","52","48","50","49","51","52","59","52","63","53","48","75","52","49","66","65","62","59","50","45","58","72","55","51","64","64","48","37","61"
"2786842 - UBS CAMPO LIMPO","34","24","43","28","35","31","42","31","20","37","34","26","37","46","45","46","39","38","44","40","43","43","50","33","32","36","24","35","49","42","37","34","49","41","28","43"
"2786869 - UBS CASA VERDE ALTA","23","18","18","15","16","18","21","22","16","21","15","21","14","12","14","13","8","9","20","25","18","17","20","12","21","21","19","27","15","18","17","25","24","13","24","12"
"2786877 - UBS CAXINGUI NANCI ABRANCHES","18","29","19","12","18","12","19","15","22","17","15","14","22","19","12","14","18","12","15","20","20","21","16","19","10","14","20","15","25","18","17","9","19","8","10","16"
"2786885 - UBS CHACARA INGLESA","12","22","10","18","18","13","14","16","23","16","20","10","34","13","23","26","20","18","22","27","17","27","30","24","20","16","20","18","28","36","14","22","12","16","15","12"
