"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2079240 - HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2086743 - UBS J CAICARA","29","25","20","16","22","21","38","30","32","26","23","18","30","40","35","20","21","22","35","23","34","30","26","30","34","23","20","23","25","34","26","35","27","15","21","23"
"2086808 - UBS J STA MARIA","34","25","32","25","21","22","28","22","12","23","24","30","30","21","24","23","15","26","30","32","23","19","18","18","21","22","19","29","26","22","23","27","21","16","20","23"
"2086816 - UBS VERA CRUZ","43","44","49","24","25","34","36","39","39","34","28","27","37","41","42","42","29","32","34","32","46","36","43","31","43","25","32","41","36","35","36","34","27","34","41","38"
"2091313 - HOSPITAL REGIONAL SUL SAO PAULO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"2091321 - CS SES GERALDO DE PAULA SOUZA","26","12","15","8","15","11","17","13","13","9","12","18","13","10","12","8","9","15","13","17","14","13","9","10","7","17","13","7","11","6","9","10","12","11","9","6"
"2091348 - CS ESCOLA SAMUEL B PESSOA","25","24","28","25","20","17","24","27","23","12","23","20","31","22","30","17","12","25","34","19","26","21","13","18","19","26","21","23","18","11","29","25","17","15","12","10"
"2091542 - AME MARIA ZELIA AMB MED ESPECIALIDADES MARIA ZELIA","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","3","4","4"
"2091712 - UBS AE NISA DR WALTER ELIAS","13","9","13","7","8","12","3","14","12","18","5","13","15","9","10","10","13","5","26","21","10","11","13","18","13","13","10","16","14","16","10","9","18","12","16","15"
"2091720 - UBS J FONTALIS","48","54","70","22","37","36","33","43","43","50","33","30","51","26","46","29","35","38","31","47","31","31","43","46","32","32","50","40","31","51","42","33","31","30","41","43"
"2091739 - UBS MORADA DO SOL","13","19","20","15","13","23","16","10","18","15","15","14","13","19","11","13","13","10","16","13","25","15","12","13","17","12","16","19","17","15","6","19","10","9","17","14"
"2091747 - UBS ALPES DO JARAGUA","5","13","9","11","8","14","10","11","14","7","13","6","13","10","11","14","15","12","15","10","11","18","16","20","9","14","14","15","14","16","15","13","11","11","11","12"
"2091798 - AMA UBS INTEGRADA SITIO DA CASA PINTADA","42","27","20","17","30","25","41","35","32","22","30","28","34","32","34","22","28","24","32","29","36","32","26","26","16","26","25","24","27","26","26","15","35","24","18","27"
"2688689 - SANTA CASA DE SAO PAULO HOSPITAL CENTRAL SAO PAULO","1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","2","0","1","1","2","3","0","2","2","1","0","1","0","1","0","5","2","4","0","0","1"
"2751828 - AMA UBS VILA JOANIZA JOAO YUNES","27","31","26","19","15","27","24","28","28","23","24","20","19","21","26","35","17","22","26","32","23","28","33","20","17","21","24","21","30","27","34","20","23","19","28","41"
"2751836 - UBS VILA PARANAGUA","19","32","16","18","13","19","21","21","21","30","19","19","12","28","22","25","28","12","17","14","25","17","20","28","12","18","11","15","13","19","19","18","21","10","9","9"
"2751879 - AMB ESPEC FREGUESIA DO O","16","30","33","3","6","10","18","14","15","14","16","16","11","17","22","14","11","12","29","18","15","17","17","12","14","16","15","16","20","12","16","13","19","19","15","22"
"2751887 - UBS JARDIM CLIPER","31","53","53","42","34","40","40","41","49","43","45","51","43","40","39","50","38","42","58","54","47","50","56","47","51","52","40","36","50","64","35","47","47","42","31","35"
"2751909 - AMB ESPEC DR MILTON ALDRED","33","39","45","18","23","33","37","42","30","26","25","39","28","33","39","33","29","28","42","39","37","30","19","24","14","16","14","29","19","22","19","14","13","10","19","14"
"2751917 - AMB ESPEC MOOCA ITALO DOMINGOS LE VOCCI","16","20","19","11","15","14","16","16","24","17","10","10","21","16","18","15","13","11","19","23","14","12","21","14","13","12","15","11","13","21","18","9","11","9","17","11"
"2751933 - HOSPITAL DIA DA REDE HORA CERTA PENHA MAURICE PATE","36","36","39","32","23","25","28","37","32","31","34","27","21","26","38","32","35","32","32","34","43","29","27","36","16","23","27","23","36","22","35","17","18","28","27","32"
"2751984 - AMB ESPEC TUCURUVI ARMANDO DE AGUIAR PUPO","27","20","31","21","22","20","31","32","22","16","18","18","29","31","27","22","19","16","23","29","30","37","28","23","8","14","13","20","26","20","13","16","17","15","22","22"
"2752077 - HOSP DO SERV PUB MUNICIPAL HSPM","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","4","3","2","4","0","3","1","3","3"
"2752107 - UPA SANTO AMARO DR JOSE SYLVIO DE CAMARGO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2752115 - SAE DST AIDS CIDADE LIDER II","0","0","0","1","3","2","1","2","2","0","1","2","1","2","1","1","0","0","3","1","1","0","1","2","0","2","0","0","1","2","1","0","1","1","1","1"
"2752123 - SAE DSTAIDS FIDELIS RIBEIRO","4","0","1","2","3","2","2","1","1","2","3","1","1","0","2","1","2","2","2","2","1","5","2","1","3","5","1","4","2","4","2","3","2","3","5","1"
"2752131 - SAE E DSTAIDS IPIRANGA JOSE F ARAUJO","0","0","0","1","4","2","1","0","0","2","0","3","0","0","0","0","2","2","0","0","1","0","1","1","0","0","1","0","0","1","2","0","0","0","0","0"
"2752158 - SAE DSTAIDS SANTANA MARCOS LUTEMBERG","0","5","0","2","1","0","3","0","2","0","1","1","1","2","1","1","0","0","0","0","1","1","1","5","3","4","0","1","2","0","0","2","3","0","0","0"
"2752166 - AMA UBS INTEGRADA AGUA RASA","34","26","38","26","27","19","24","29","27","32","25","22","40","27","31","25","33","34","22","42","35","31","28","37","21","13","23","25","18","32","35","29","18","20","26","20"
"2752174 - UBS BELENZINHO MARCUS WOLOSKER","63","60","57","61","55","57","71","46","45","69","65","60","76","68","49","46","54","50","80","67","59","82","55","61","52","45","48","75","68","47","55","42","50","49","47","37"
"2752182 - UBS BRAS MANOEL SALDIVA NETO","46","39","46","29","31","29","42","42","51","21","33","24","56","42","48","30","29","31","44","48","37","48","24","23","31","30","33","41","50","32","41","32","30","24","40","39"
"2752190 - UBS BURGO PAULISTA","23","31","34","16","15","18","19","16","21","25","18","14","23","19","14","14","18","20","22","21","22","19","18","19","13","11","11","15","13","21","18","17","11","11","19","16"
"2752204 - AMA UBS INTEGRADA CANGAIBA DR CARLOS GENTILE DE MELLO","33","43","20","34","32","29","30","36","36","41","42","36","29","33","38","37","32","26","27","30","36","34","32","34","26","23","18","31","38","35","40","26","27","20","27","29"
"2752212 - UBS DOMINGOS MAZZONETO DE CILO VILA AURORA","33","36","31","26","23","36","25","26","33","28","28","21","27","26","31","26","25","18","36","23","24","20","32","30","16","24","18","23","25","36","23","14","24","18","19","19"
"2752220 - UBS ENGENHEIRO GOULART DR JOSE PIRES","45","29","32","35","28","29","33","38","26","43","33","25","34","33","47","38","31","20","41","39","37","40","39","36","37","52","25","32","29","39","36","25","41","17","29","21"
"2752239 - AMA UBS INTEGRADA J INDEPENDENCIA HERMENEGILDO MORBIM JUNIOR","18","30","27","23","18","21","25","17","33","17","21","13","18","23","18","20","20","19","15","10","20","24","25","25","9","16","15","27","19","19","18","8","13","27","29","19"
"2752247 - AMA UBS INTEGRADA PROF DR HUMBERTO CERRUTI PQ BOTURUSSU","28","24","26","21","20","30","28","24","32","28","20","18","26","33","31","33","23","16","22","36","37","27","29","25","25","20","29","25","27","33","18","23","24","18","17","17"
"2752255 - UBS ITAQUERA","20","19","18","10","7","8","20","15","5","24","6","12","15","12","15","15","26","7","14","18","9","13","13","26","12","13","16","10","15","19","13","8","8","12","16","15"
"2752263 - UBS JARDIM GUAIRACA","12","20","21","28","12","15","18","16","21","25","19","13","27","23","11","21","14","9","16","26","22","26","21","15","21","11","13","14","25","17","18","11","17","13","24","17"
"2752271 - AMA UBS INTEGRADA VL ITAPEMA","22","12","23","17","16","19","24","28","22","19","22","23","16","20","21","17","18","10","17","17","28","19","16","16","16","14","31","21","16","10","14","17","13","13","17","16"
"2752298 - UBS J TIETE II","11","10","13","3","10","10","6","11","12","11","7","11","6","8","14","4","7","9","10","3","6","4","5","16","8","10","5","8","7","4","6","8","7","5","5","1"
"2752301 - UBS JOSE DE BARROS MAGALDI","14","13","12","12","6","6","9","8","6","2","13","11","12","2","9","11","9","6","9","13","11","13","5","7","5","6","6","4","8","7","8","11","9","8","10","6"
"2752328 - UBS PARQUE ARTHUR ALVIM","27","22","23","23","19","23","21","33","17","18","23","23","35","20","31","31","16","14","19","29","20","17","25","15","22","22","24","33","22","26","16","29","20","22","27","24"
"2752336 - UBS DR HUMBERTO PASCALE SANTA CECILIA","34","50","50","21","39","33","39","30","36","50","19","41","34","29","30","37","39","24","43","39","31","43","46","56","46","31","23","27","32","40","38","32","32","22","36","23"
"2752344 - UBS V BERTIOGA DOMINGOS DELASCIO","21","28","19","16","9","21","21","15","19","23","20","18","13","25","9","18","25","21","21","22","20","14","17","17","16","14","19","19","21","15","19","14","18","16","24","23"
"2752352 - AMA UBS INTEGRADA V CARRAO DR ADHEMAR MONTEIRO PACHECO","23","33","29","18","11","23","25","21","33","12","15","22","28","26","21","17","19","20","20","18","23","10","18","17","11","13","15","23","17","26","27","17","12","18","14","16"
"2752360 - UBS V NOVA MANCHESTER DR ARLINDO GENNARI","24","33","27","24","27","27","29","29","26","40","21","26","32","24","30","26","33","19","22","22","19","8","16","19","18","16","21","29","21","31","17","24","10","26","22","20"
"2752379 - AMA UBS INTEGRADA VILA ORATORIO DR TITO PEDRO MASCELLANI","46","47","41","26","31","30","31","32","34","35","22","36","31","36","36","17","31","27","37","32","29","32","22","36","25","28","21","38","20","26","32","19","21","25","28","28"
"2752387 - UBS VILA SANTO ESTEVAO DR WOADY JORGE KALIL","58","59","57","34","43","39","44","41","42","50","51","55","55","54","53","38","43","46","33","30","38","44","36","32","7","12","23","32","33","42","54","42","29","23","18","19"
"2765993 - UBS CHACARA SANTO ANTONIO DR MARCILIO DE ARRUDA PENTEADO F","20","21","16","18","15","20","24","13","21","20","19","18","20","27","14","12","16","25","34","30","21","24","18","24","7","16","9","16","18","18","21","15","14","11","5","13"
"2766000 - UBS MAR PAULISTA","14","17","11","9","11","5","14","17","12","14","10","16","12","11","14","16","14","8","8","11","16","13","18","11","12","10","9","8","15","14","13","11","11","12","9","11"
"2766019 - UBS PRIMEIRO DE OUTUBRO","30","44","41","32","25","33","38","26","35","42","35","29","43","41","33","35","38","27","31","39","37","41","30","42","31","29","31","46","40","38","31","26","16","23","40","35"
"2774755 - SAE DSTAIDS HERBERT DE SOUZA BETINHO","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","1","1","1","1","1","0","1","1","0","1","0","0","0","2","0","0","0","1","0","0","1"
"2774763 - UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO","14","25","25","17","14","18","21","16","15","12","18","23","21","18","22","23","15","14","23","19","24","24","32","19","19","25","14","15","16","17","20","20","20","14","13","21"
"2774771 - UBS CIDADE TIRADENTES LUIS MARANHAO","34","28","31","25","24","20","20","27","26","23","19","23","33","23","25","24","22","22","48","37","26","37","24","28","23","34","28","25","34","22","19","19","34","17","19","25"
"2774798 - UBS JARDIM COPA MATHILDE DE AQUINO DINIZ","13","18","22","15","10","13","16","16","16","16","17","12","24","14","10","19","23","15","21","20","16","17","17","18","16","18","24","10","19","17","19","15","23","10","11","9"
"2774801 - AMA UBS INTEGRADA JARDIM IPANEMA","49","59","46","28","27","37","31","38","40","39","31","25","33","32","36","22","18","14","39","32","36","18","23","27","22","32","20","26","23","25","21","25","24","13","24","18"
"2774828 - AMA UBS INTEGRADA JARDIM TRES MARIAS DR MAURICIO ZAMIJOVSKY","16","19","20","19","15","12","13","16","21","14","25","13","18","22","21","16","14","16","18","13","15","17","17","20","9","11","11","12","18","18","20","17","13","8","11","12"
"2786648 - SAE LAPA PAULO CESAR BONFIM","0","1","0","0","0","1","0","1","0","2","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","1","2","0","0","0","0","1"
"2786656 - SAE DST AIDS SANTO AMARO DRA DENIZE DORNELAS DE OLIVEIRA","2","2","1","0","0","0","2","3","0","0","1","1","0","2","1","1","0","1","1","0","0","1","2","1","1","0","0","1","0","1","1","0","0","3","4","0"
"2786699 - SAE DSTAIDS BUTANTA","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0"
"2786702 - SAE DSTAIDS CAMPOS ELISEOS","0","1","0","2","3","0","0","1","1","2","2","1","0","0","0","1","1","1","1","1","0","0","1","1","0","1","1","0","0","1","1","0","0","1","0","1"
"2786710 - UBS D ADELAIDE LOPES","27","25","21","15","15","9","23","23","27","15","22","11","23","25","24","27","14","17","17","20","26","27","25","18","8","9","12","16","25","20","19","14","8","22","17","22"
"2786729 - UBS ANTONIO ESTEVAO DE CARVALHO","19","15","22","15","9","19","32","17","13","13","20","9","22","29","14","23","12","13","20","19","37","22","15","18","16","15","19","19","17","25","16","16","13","20","18","20"
"2786737 - UBS ALTO DA RIVIERA","17","22","15","18","17","16","21","17","19","13","13","19","23","21","18","18","10","14","28","24","20","13","12","15","21","22","17","22","23","15","19","21","22","22","24","18"
"2786745 - UBS ALTO DO UMUARAMA","21","37","30","20","23","18","34","16","32","25","22","27","29","33","22","21","21","22","31","19","26","44","26","31","26","32","22","24","23","27","19","26","29","23","20","21"
"2786753 - UBS DR ANTONIO PIRES FERREIRA VILLALOBO","18","17","14","10","11","10","13","14","18","17","10","8","6","12","19","20","18","13","20","17","15","20","15","12","18","16","13","16","21","14","12","14","15","22","10","24"
